date,time,Humi,Temp,EC,PH,N,P,K
27/7/2024,10:35:01,6.5,28.9,131,5.8,0,20,12
27/7/2024,11:05:01,5.8,29.1,131,5.9,0,20,12
27/7/2024,11:35:01,7.3,29.2,131,6,0,20,12
27/7/2024,12:05:01,5.8,29.4,131,6.1,0,20,12
27/7/2024,12:35:01,7.3,29.6,130,6.3,0,19,11
27/7/2024,13:05:01,7.5,30.2,131,6.5,0,20,12
27/7/2024,13:35:01,5.8,30.9,131,6.6,0,20,12
27/7/2024,14:05:01,9.7,31.6,130,6.7,0,19,11
27/7/2024,14:35:01,8.2,31.7,129,6.7,0,19,11
27/7/2024,15:05:01,8,31.6,129,6.7,0,19,11
27/7/2024,15:35:01,9,31.4,128,6.7,0,18,11
27/7/2024,16:05:01,6.8,31.2,128,6.7,0,18,11
27/7/2024,16:35:01,5.8,31,127,6.7,0,18,10
27/7/2024,17:05:01,6.5,31,127,6.7,0,18,10
27/7/2024,17:35:01,13.3,30.5,168,5.3,0,38,30
27/7/2024,18:05:01,11.4,30.3,160,5.1,0,34,26
27/7/2024,18:35:01,12.4,30.2,156,5.2,0,32,24
27/7/2024,19:05:01,11,30.1,154,5.4,0,31,23
27/7/2024,19:35:01,11.5,30,153,5.6,0,31,23
27/7/2024,20:05:01,9.8,30,152,5.8,0,30,22
27/7/2024,20:35:01,10.6,29.9,151,5.9,0,30,22
27/7/2024,21:05:01,9.4,29.9,150,6,0,29,21
27/7/2024,21:35:01,10.6,29.8,150,6.1,0,29,21
27/7/2024,22:05:01,9,29.8,149,6.2,0,29,21
27/7/2024,22:35:01,10.9,29.8,149,6.3,0,29,21
27/7/2024,23:05:01,11.6,29.8,148,6.4,0,28,20
27/7/2024,23:35:01,10.9,29.7,148,6.5,0,28,20
28/7/2024,0:05:01,9,29.7,147,6.6,0,28,20
28/7/2024,0:35:01,9.7,29.6,147,6.6,0,28,20
28/7/2024,1:05:01,10.9,29.6,146,6.7,0,27,19
28/7/2024,1:35:01,9.4,29.4,146,6.7,0,27,19
28/7/2024,2:05:01,9.9,29.4,145,6.7,0,27,19
28/7/2024,2:35:01,8.2,29.3,145,6.8,0,27,19
28/7/2024,3:05:01,10.6,29.2,144,6.8,0,26,18
28/7/2024,3:35:01,9.4,29.1,144,6.8,0,26,18
28/7/2024,4:05:01,8.2,29.1,143,6.8,0,26,18
28/7/2024,4:35:01,8.2,29.1,143,6.8,0,26,18
28/7/2024,5:05:01,10.5,29,143,6.8,0,26,18
28/7/2024,5:35:01,8.2,28.9,142,6.8,0,25,17
28/7/2024,6:05:01,10.4,28.9,142,6.9,0,25,17
28/7/2024,6:35:01,10.4,28.8,142,6.9,0,25,17
28/7/2024,7:05:01,9.2,28.7,141,6.9,0,25,17
28/7/2024,7:35:01,8.2,28.7,141,7,0,25,17
28/7/2024,8:05:01,8.1,28.7,141,7,0,25,17
28/7/2024,8:35:01,10.6,28.7,140,6.9,0,24,16
28/7/2024,9:05:01,10.6,28.8,140,7,0,24,16
28/7/2024,9:35:01,8.1,28.9,140,6.9,0,24,16
28/7/2024,10:05:01,9.2,28.9,139,6.9,0,24,16
28/7/2024,10:35:01,11,28.9,139,6.9,0,24,16
28/7/2024,11:05:01,9.7,28.9,138,6.9,0,23,15
28/7/2024,11:35:01,8.5,29,137,7,0,23,15
28/7/2024,12:05:01,8.6,29.2,137,7,0,23,15
28/7/2024,12:35:01,8.2,29.4,136,7,0,22,14
28/7/2024,13:05:01,7.7,29.6,136,7,0,22,14
28/7/2024,13:35:01,9,30.5,135,7.1,0,22,14
28/7/2024,14:05:01,8.2,30.7,135,7.1,0,22,14
28/7/2024,14:35:01,8,30.8,134,7.1,0,21,13
28/7/2024,15:05:01,8.4,30.7,133,7.1,0,21,13
28/7/2024,15:35:01,8.2,30.6,132,7.2,0,20,12
28/7/2024,16:05:01,8.2,30.6,131,7.2,0,20,12
28/7/2024,16:35:01,10.4,30.5,130,7.1,0,19,11
28/7/2024,17:05:01,7.8,30.5,129,7.1,0,19,11
28/7/2024,17:35:01,8.1,30.4,128,7.1,0,18,11
28/7/2024,18:05:01,7.6,30.4,128,7.1,0,18,11
28/7/2024,18:35:01,7.3,30.3,127,7.1,0,18,10
28/7/2024,19:05:01,10,30.1,126,7,0,18,10
28/7/2024,19:35:01,7.4,30,126,7,0,18,10
28/7/2024,20:05:01,9,30,126,7,0,18,10
28/7/2024,20:35:01,7.6,30,126,7,0,18,10
28/7/2024,21:05:01,7.7,30,125,6.9,0,17,9
28/7/2024,21:35:01,7.5,29.9,125,6.9,0,17,9
28/7/2024,22:05:01,8.4,29.9,125,6.8,0,17,9
28/7/2024,22:35:01,7.5,29.8,125,6.8,0,17,9
28/7/2024,23:05:01,6.5,29.8,125,6.8,0,17,9
28/7/2024,23:35:01,7.4,29.7,125,6.8,0,17,9
29/7/2024,0:05:01,6.5,29.7,124,6.7,0,17,9
29/7/2024,0:35:01,8.2,29.6,124,6.7,0,17,9
29/7/2024,1:05:01,9.7,29.6,124,6.7,0,17,9
29/7/2024,1:35:01,7.4,29.5,124,6.6,0,17,9
29/7/2024,2:05:01,7.3,29.5,124,6.6,0,17,9
29/7/2024,2:35:01,7.6,29.5,124,6.5,0,17,9
29/7/2024,3:05:01,6.5,29.3,124,6.5,0,17,9
29/7/2024,3:35:01,8.4,29.2,123,6.5,0,16,8
29/7/2024,4:05:01,7.4,29.2,123,6.5,0,16,8
29/7/2024,4:35:01,6.5,29.2,123,6.5,0,16,8
29/7/2024,5:05:01,7.5,29.2,123,6.5,0,16,8
29/7/2024,5:35:01,7.6,29.2,123,6.5,0,16,8
29/7/2024,6:05:01,7.4,29.1,123,6.5,0,16,8
29/7/2024,6:35:01,7.3,29,123,6.5,0,16,8
29/7/2024,7:05:01,7.7,29,123,6.4,0,16,8
29/7/2024,7:35:01,8,28.9,123,6.5,0,16,8
29/7/2024,8:05:01,8.8,28.7,122,6.5,0,16,8
29/7/2024,8:35:01,7.3,28.3,134,6.6,0,21,13
29/7/2024,9:05:01,8.9,28.4,135,6.6,0,22,14
29/7/2024,9:35:01,8.6,28.4,135,6.6,0,22,14
29/7/2024,10:05:01,8.1,28.5,135,6.6,0,22,14
29/7/2024,10:35:01,7.3,28.6,135,6.5,0,22,14
29/7/2024,11:05:01,7.4,28.6,135,6.5,0,22,14
29/7/2024,11:35:01,7.7,28.8,135,6.4,0,22,14
29/7/2024,12:05:01,7.5,28.9,135,6.4,0,22,14
29/7/2024,12:35:01,7.7,29,134,6.4,0,21,13
29/7/2024,13:05:01,8.2,29.7,134,6.5,0,21,13
29/7/2024,13:35:01,8,30.5,134,6.7,0,21,13
29/7/2024,14:05:01,8.9,31.3,134,6.8,0,21,13
29/7/2024,14:35:01,7.7,31.3,133,6.8,0,21,13
29/7/2024,15:05:01,9.7,31,132,6.7,0,20,12
29/7/2024,15:35:01,7.7,30.9,131,6.7,0,20,12
29/7/2024,16:05:01,7.5,30.7,131,6.7,0,20,12
29/7/2024,16:35:01,7.5,30.6,130,6.7,0,19,11
29/7/2024,17:05:01,7.5,30.5,129,6.7,0,19,11
29/7/2024,17:35:01,7.3,30.4,129,6.6,0,19,11
29/7/2024,18:05:01,7.6,30.3,128,6.6,0,18,11
29/7/2024,18:35:01,7.5,30.3,128,6.6,0,18,11
29/7/2024,19:05:01,7.4,30.2,127,6.6,0,18,10
29/7/2024,19:35:01,8.2,30.2,127,6.6,0,18,10
29/7/2024,20:05:01,6.5,30.1,127,6.6,0,18,10
29/7/2024,20:35:01,7.6,30,126,6.6,0,18,10
29/7/2024,21:05:01,7.4,30,126,6.6,0,18,10
29/7/2024,21:35:01,10.2,30,126,6.6,0,18,10
29/7/2024,22:05:01,7.2,29.9,126,6.6,0,18,10
29/7/2024,22:35:01,8.8,29.9,126,6.6,0,18,10
29/7/2024,23:05:01,7.6,29.9,126,6.5,0,18,10
29/7/2024,23:35:01,6.8,29.8,125,6.5,0,17,9
30/7/2024,0:05:01,7,29.7,125,6.5,0,17,9
30/7/2024,0:35:01,6.8,29.7,125,6.5,0,17,9
30/7/2024,1:05:01,7.6,29.6,125,6.5,0,17,9
30/7/2024,1:35:01,7.7,29.6,125,6.5,0,17,9
30/7/2024,2:05:01,7.3,29.6,125,6.5,0,17,9
30/7/2024,2:35:01,7,29.5,125,6.5,0,17,9
30/7/2024,3:05:01,8.5,29.4,125,6.5,0,17,9
30/7/2024,3:35:01,7.2,29.4,125,6.5,0,17,9
30/7/2024,4:05:01,6.5,29.3,124,6.5,0,17,9
30/7/2024,4:35:01,6.5,29.3,124,6.5,0,17,9
30/7/2024,5:05:01,9,29.1,124,6.4,0,17,9
30/7/2024,5:35:01,6.5,29,124,6.5,0,17,9
30/7/2024,6:05:01,7.6,28.9,124,6.5,0,17,9
30/7/2024,6:35:01,9,28.8,124,6.4,0,17,9
30/7/2024,7:05:01,6.5,28.8,124,6.4,0,17,9
30/7/2024,7:35:01,6.1,28.8,124,6.4,0,17,9
30/7/2024,8:05:01,7.7,28.8,123,6.5,0,16,8
30/7/2024,8:35:01,6.5,28.8,123,6.4,0,16,8
30/7/2024,9:05:01,7.4,28.8,123,6.4,0,16,8
30/7/2024,9:35:01,7.2,28.9,123,6.4,0,16,8
30/7/2024,10:05:01,7.4,28.9,123,6.4,0,16,8
30/7/2024,10:35:01,7.3,28.9,123,6.4,0,16,8
30/7/2024,11:05:01,8,28.9,123,6.4,0,16,8
30/7/2024,11:35:01,9,29.1,123,6.4,0,16,8
30/7/2024,12:05:01,5.8,29.2,123,6.5,0,16,8
30/7/2024,12:35:01,7.4,29.4,122,6.4,0,16,8
30/7/2024,13:05:01,7.4,30.1,123,6.5,0,16,8
30/7/2024,13:35:01,8.8,31,123,6.5,0,16,8
30/7/2024,14:05:01,7.4,31.3,123,6.6,0,16,8
30/7/2024,14:35:01,7.4,31.2,122,6.6,0,16,8
30/7/2024,15:05:01,6.8,31.2,122,6.6,0,16,8
30/7/2024,15:35:01,9,31,122,6.6,0,16,8
30/7/2024,16:05:01,8.6,30.8,121,6.6,0,15,7
30/7/2024,16:35:01,6.8,30.7,121,6.6,0,15,7
30/7/2024,17:05:01,8.2,30.5,121,6.5,0,15,7
30/7/2024,17:35:01,5.8,30.4,121,6.5,0,15,7
30/7/2024,18:05:01,8.2,30.3,121,6.5,0,15,7
30/7/2024,18:35:01,7.5,30.3,121,6.5,0,15,7
30/7/2024,19:05:01,18.3,30.2,178,6.9,0,43,35
30/7/2024,19:35:01,14.5,30.1,149,5.5,0,29,21
30/7/2024,20:05:01,13.8,30,145,5.2,0,27,19
30/7/2024,20:35:01,12,29.9,143,5.2,0,26,18
30/7/2024,21:05:01,12.6,29.8,141,5.1,0,25,17
30/7/2024,21:35:01,12.4,29.7,140,5.1,0,24,16
30/7/2024,22:05:01,9.8,29.7,139,5.1,0,24,16
30/7/2024,22:35:01,10.4,29.6,139,5.1,0,24,16
30/7/2024,23:05:01,10.4,29.4,138,5.1,0,23,15
30/7/2024,23:35:01,12.7,29.3,137,5.1,0,23,15
31/7/2024,0:05:01,9.8,29.3,137,5.1,0,23,15
31/7/2024,0:35:01,10.5,29.3,137,5.1,0,23,15
31/7/2024,1:05:01,11.2,29.3,136,5.1,0,22,14
31/7/2024,1:35:01,9.7,29.2,136,5.1,0,22,14
31/7/2024,2:05:01,9.4,29.1,135,5.1,0,22,14
31/7/2024,2:35:01,12,28.9,135,5,0,22,14
31/7/2024,3:05:01,9.7,28.9,134,5,0,21,13
31/7/2024,3:35:01,12,28.9,134,5,0,21,13
31/7/2024,4:05:01,8.9,28.9,134,5,0,21,13
31/7/2024,4:35:01,12.2,28.8,134,5,0,21,13
31/7/2024,5:05:01,9.9,28.8,133,5,0,21,13
31/7/2024,5:35:01,9.9,28.7,133,5,0,21,13
31/7/2024,6:05:01,8.9,28.7,133,5,0,21,13
31/7/2024,6:35:01,10.5,28.7,132,5.1,0,20,12
31/7/2024,7:05:01,10.6,28.5,132,5.1,0,20,12
31/7/2024,7:35:01,10.2,28.1,131,5,0,20,12
31/7/2024,8:05:01,12.2,27.8,153,4.8,0,31,23
31/7/2024,8:35:01,15.4,27.7,159,4.7,0,33,26
31/7/2024,9:05:01,12.6,27.9,156,4.7,0,32,24
31/7/2024,9:35:01,14.4,27.9,158,4.7,0,33,25
31/7/2024,10:05:01,13.3,28,159,4.7,0,33,26
31/7/2024,10:35:01,12.5,28.1,160,4.8,0,34,26
31/7/2024,11:05:01,11.7,28.2,161,4.8,0,34,27
31/7/2024,11:35:01,11.4,28.2,161,4.9,0,34,27
31/7/2024,12:05:01,14.2,28.3,161,5,0,34,27
31/7/2024,12:35:01,12.1,28.4,162,5,0,35,27
31/7/2024,13:05:01,11,28.6,161,5.1,0,34,27
31/7/2024,13:35:01,11.9,29.6,162,5.3,0,35,27
31/7/2024,14:05:01,10.9,29.8,162,5.4,0,35,27
31/7/2024,14:35:01,12,30.2,161,5.5,0,34,27
31/7/2024,15:05:01,10.4,30,160,5.6,0,34,26
31/7/2024,15:35:01,9.7,29.8,159,5.8,0,33,26
31/7/2024,16:05:01,10.2,29.7,157,5.9,0,32,25
31/7/2024,16:35:01,9.7,29.6,156,6,0,32,24
31/7/2024,17:05:01,9.4,29.6,155,6.2,0,31,24
31/7/2024,17:35:01,9.9,29.5,154,6.3,0,31,23
31/7/2024,18:05:01,8.9,29.4,153,6.4,0,31,23
31/7/2024,18:35:01,9.4,29.3,152,6.4,0,30,22
31/7/2024,19:05:01,9.4,29.1,152,6.4,0,30,22
31/7/2024,19:35:01,9,29,151,6.4,0,30,22
31/7/2024,20:05:01,9.4,28.8,150,6.4,0,29,21
31/7/2024,20:35:01,8.9,28.8,150,6.4,0,29,21
31/7/2024,21:05:01,11.2,28.8,149,6.4,0,29,21
31/7/2024,21:35:01,8.5,28.8,149,6.3,0,29,21
31/7/2024,22:05:01,8.2,28.8,149,6.3,0,29,21
31/7/2024,22:35:01,11.4,28.8,148,6.2,0,28,20
31/7/2024,23:05:01,8.5,28.8,148,6.2,0,28,20
31/7/2024,23:35:01,11.6,28.8,147,6.1,0,28,20
1/8/2024,0:05:01,11,28.7,147,6.1,0,28,20
1/8/2024,0:35:01,8.2,28.6,146,6,0,27,19
1/8/2024,1:05:01,8.2,28.6,146,6,0,27,19
1/8/2024,1:35:01,10.6,28.6,145,5.9,0,27,19
1/8/2024,2:05:01,9.2,28.6,145,5.9,0,27,19
1/8/2024,2:35:01,9.2,28.5,145,5.9,0,27,19
1/8/2024,3:05:01,8.1,28.4,144,5.8,0,26,18
1/8/2024,3:35:01,9.9,28.4,144,5.8,0,26,18
1/8/2024,4:05:01,8.1,28.3,143,5.8,0,26,18
1/8/2024,4:35:01,10.6,28.2,143,5.7,0,26,18
1/8/2024,5:05:01,10.6,28.1,143,5.7,0,26,18
1/8/2024,5:35:01,9.4,28.1,142,5.7,0,25,17
1/8/2024,6:05:01,10.6,28,142,5.7,0,25,17
1/8/2024,6:35:01,9.7,28,142,5.7,0,25,17
1/8/2024,7:05:01,10.5,28,141,5.7,0,25,17
1/8/2024,7:35:01,8.5,27.9,141,5.7,0,25,17
1/8/2024,8:05:01,9,27.9,141,5.7,0,25,17
1/8/2024,8:35:01,9,27.9,140,5.7,0,24,16
1/8/2024,9:05:01,8.2,28,140,5.7,0,24,16
1/8/2024,9:35:01,8.2,28,140,5.7,0,24,16
1/8/2024,10:05:01,8.6,28.1,139,5.7,0,24,16
1/8/2024,10:35:01,10.6,28.1,139,5.7,0,24,16
1/8/2024,11:05:01,7.7,28.2,138,5.7,0,23,15
1/8/2024,11:35:01,8.9,28.3,137,5.7,0,23,15
1/8/2024,12:05:01,7.7,28.3,137,5.8,0,23,15
1/8/2024,12:35:01,7.7,28.4,136,5.8,0,22,14
1/8/2024,13:05:01,8.4,29,136,5.9,0,22,14
1/8/2024,13:35:01,7.7,29.9,135,6.1,0,22,14
1/8/2024,14:05:01,7.7,30.9,135,6.3,0,22,14
1/8/2024,14:35:01,7.7,31.5,134,6.5,0,21,13
1/8/2024,15:05:01,10.4,31.1,133,6.5,0,21,13
1/8/2024,15:35:01,9.8,30.8,132,6.5,0,20,12
1/8/2024,16:05:01,10.5,30.6,131,6.5,0,20,12
1/8/2024,16:35:01,7.5,30.5,130,6.5,0,19,11
1/8/2024,17:05:01,7.8,30.5,129,6.5,0,19,11
1/8/2024,17:35:01,8.4,30.5,128,6.5,0,18,11
1/8/2024,18:05:01,10.2,30.4,127,6.4,0,18,10
1/8/2024,18:35:01,9.2,30.2,127,6.3,0,18,10
1/8/2024,19:05:01,7.6,30.1,126,6.2,0,18,10
1/8/2024,19:35:01,7.7,30,126,6.1,0,18,10
1/8/2024,20:05:01,7.6,30,126,6,0,18,10
1/8/2024,20:35:01,7.5,29.9,125,6,0,17,9
1/8/2024,21:05:01,8.2,29.8,125,5.9,0,17,9
1/8/2024,21:35:01,7.4,29.8,125,5.8,0,17,9
1/8/2024,22:05:01,8.2,29.8,125,5.8,0,17,9
1/8/2024,22:35:01,6.5,29.7,125,5.8,0,17,9
1/8/2024,23:05:01,9,29.7,124,5.8,0,17,9
1/8/2024,23:35:01,9.8,29.7,124,5.8,0,17,9
2/8/2024,0:05:01,9,29.6,124,5.7,0,17,9
2/8/2024,0:35:01,7.6,29.6,124,5.7,0,17,9
2/8/2024,1:05:01,9.2,29.5,124,5.7,0,17,9
2/8/2024,1:35:01,6.5,29.5,124,5.6,0,17,9
2/8/2024,2:05:01,7.3,29.4,124,5.6,0,17,9
2/8/2024,2:35:01,7.5,29.4,123,5.7,0,16,8
2/8/2024,3:05:01,6.5,29.4,123,5.6,0,16,8
2/8/2024,3:35:01,6.5,29.3,123,5.6,0,16,8
2/8/2024,4:05:01,7.3,29.2,123,5.6,0,16,8
2/8/2024,4:35:01,6.5,29.2,123,5.5,0,16,8
2/8/2024,5:05:01,9.2,29.1,123,5.5,0,16,8
2/8/2024,5:35:01,6.5,29.1,123,5.6,0,16,8
2/8/2024,6:05:01,6.5,29,123,5.7,0,16,8
2/8/2024,6:35:01,8.2,28.9,122,5.6,0,16,8
2/8/2024,7:05:01,9,28.9,122,5.6,0,16,8
2/8/2024,7:35:01,8.1,28.9,122,5.6,0,16,8
2/8/2024,8:05:01,8,28.8,122,5.5,0,16,8
2/8/2024,8:35:01,7.3,28.7,122,5.4,0,16,8
2/8/2024,9:05:01,7.2,28.8,122,5.4,0,16,8
2/8/2024,9:35:01,7.3,28.8,121,5.5,0,15,7
2/8/2024,10:05:01,7.7,28.8,121,5.4,0,15,7
2/8/2024,10:35:01,7.6,28.8,121,5.5,0,15,7
2/8/2024,11:05:01,7.2,28.9,121,5.5,0,15,7
2/8/2024,11:35:01,8.4,29,121,5.6,0,15,7
2/8/2024,12:05:01,7.6,29.3,120,5.6,0,15,7
2/8/2024,12:35:01,6.5,29.4,120,5.6,0,15,7
2/8/2024,13:05:01,9.4,30.1,120,5.7,0,15,7
2/8/2024,13:35:01,10,30.8,120,5.8,0,15,7
2/8/2024,14:05:01,8.4,31.7,120,5.9,0,15,7
2/8/2024,14:35:01,7.3,32.3,120,6,0,15,7
2/8/2024,15:05:01,7.3,31.7,120,6,0,15,7
2/8/2024,15:35:01,7.6,31.5,119,6.1,0,14,6
2/8/2024,16:05:01,6.5,31.3,119,6.3,0,14,6
2/8/2024,16:35:01,6.5,31.1,119,6.5,0,14,6
2/8/2024,17:05:01,8.9,31,119,6.6,0,14,6
2/8/2024,17:35:01,7.4,30.7,119,6.7,0,14,6
2/8/2024,18:05:01,7.4,30.5,119,6.6,0,14,6
2/8/2024,18:35:01,6.5,30.4,119,6.6,0,14,6
2/8/2024,19:05:01,6,30.1,107,7.3,0,8,0
2/8/2024,19:35:01,5,30,106,6.9,0,8,0
2/8/2024,20:05:01,5.7,30,106,6.7,0,8,0
2/8/2024,20:35:01,6.8,29.7,106,6.8,0,8,0
2/8/2024,21:05:01,5.7,29.6,106,6.6,0,8,0
2/8/2024,21:35:01,7.3,29.6,106,6.4,0,8,0
2/8/2024,22:05:01,5,29.2,106,6.6,0,8,0
2/8/2024,22:35:01,6,29,106,6.5,0,8,0
2/8/2024,23:05:01,6.5,29,106,6.5,0,8,0
2/8/2024,23:35:01,5,29,106,6.4,0,8,0
3/8/2024,0:05:01,5.7,29,106,6.6,0,8,0
3/8/2024,0:35:01,6.5,28.9,106,6.5,0,8,0
3/8/2024,1:05:01,7.3,28.7,106,6.6,0,8,0
3/8/2024,1:35:01,5,28.6,106,6.5,0,8,0
3/8/2024,2:05:01,5.8,28.6,106,6.6,0,8,0
3/8/2024,2:35:01,6.5,28.3,106,6.6,0,8,0
3/8/2024,3:05:01,5.8,28.3,106,6.5,0,8,0
3/8/2024,3:35:01,6.1,28.3,106,6.6,0,8,0
3/8/2024,4:05:01,6.2,28.2,106,6.7,0,8,0
3/8/2024,4:35:01,7.6,28.1,106,6.7,0,8,0
3/8/2024,5:05:01,5.8,28.1,106,6.6,0,8,0
3/8/2024,5:35:01,7.3,28.1,106,6.7,0,8,0
3/8/2024,6:05:01,7.3,28.1,106,6.7,0,8,0
3/8/2024,6:35:01,7.7,28.1,106,6.8,0,8,0
3/8/2024,7:05:01,7.3,28.1,106,6.6,0,8,0
3/8/2024,7:35:01,7.3,28.1,106,6.6,0,8,0
3/8/2024,8:05:01,8.1,28.1,106,6.7,0,8,0
3/8/2024,8:35:01,5.7,28.1,106,6.7,0,8,0
3/8/2024,9:05:01,6.4,28.1,106,6.5,0,8,0
3/8/2024,9:35:01,6.7,28.2,106,6.6,0,8,0
3/8/2024,10:05:01,7,28.3,106,6.6,0,8,0
3/8/2024,10:35:01,7.5,28.4,106,6.6,0,8,0
3/8/2024,11:05:01,5,28.5,106,6.6,0,8,0
3/8/2024,11:35:01,6,28.7,106,6.5,0,8,0
3/8/2024,12:05:01,8.1,28.8,106,6.7,0,8,0
3/8/2024,12:35:01,7.6,28.9,106,6.8,0,8,0
3/8/2024,13:05:01,5.8,29,106,6.8,0,8,0
3/8/2024,13:35:01,7.6,29.3,106,6.6,0,8,0
3/8/2024,14:05:01,7.4,29.7,106,7,0,8,0
3/8/2024,14:35:01,7.3,29.2,106,7.2,0,8,0
3/8/2024,15:05:01,26.9,25.6,115,7.6,0,12,4
3/8/2024,15:35:01,27.6,26.6,118,6.5,0,14,6
3/8/2024,16:05:01,26.1,27,119,5.7,0,14,6
3/8/2024,16:35:01,26,27.3,120,5.3,0,15,7
3/8/2024,17:05:01,25.8,27.6,121,5.1,0,15,7
3/8/2024,17:35:01,27.3,27.7,121,5,0,15,7
3/8/2024,18:05:01,25.8,27.8,121,4.9,0,15,7
3/8/2024,18:35:01,23.5,27.8,121,4.8,0,15,7
3/8/2024,19:05:01,24.5,27.9,122,4.8,0,16,8
3/8/2024,19:35:01,23.7,27.9,122,4.7,0,16,8
3/8/2024,20:05:01,26.3,28,122,4.6,0,16,8
3/8/2024,20:35:01,23.6,28,122,4.6,0,16,8
3/8/2024,21:05:01,23.5,28,122,4.5,0,16,8
3/8/2024,21:35:01,24.8,28,122,4.5,0,16,8
3/8/2024,22:05:01,23.5,28,122,4.4,0,16,8
3/8/2024,22:35:01,22.9,28,122,4.4,0,16,8
3/8/2024,23:05:01,22.6,27.9,122,4.4,0,16,8
3/8/2024,23:35:01,23.1,27.9,122,4.4,0,16,8
4/8/2024,0:05:01,22.3,27.9,122,4.3,0,16,8
4/8/2024,0:35:01,24.5,27.8,121,4.3,0,15,7
4/8/2024,1:05:01,23.9,27.9,121,4.4,0,15,7
4/8/2024,1:35:01,22.3,27.9,121,4.4,0,15,7
4/8/2024,2:05:01,22.7,27.6,121,4.3,0,15,7
4/8/2024,2:35:01,22.6,27.5,121,4.3,0,15,7
4/8/2024,3:05:01,22.8,27.5,121,4.3,0,15,7
4/8/2024,3:35:01,22.4,27.5,121,4.4,0,15,7
4/8/2024,4:05:01,22.6,27.5,121,4.4,0,15,7
4/8/2024,4:35:01,21.9,27.5,121,4.5,0,15,7
4/8/2024,5:05:01,23,27.5,120,4.5,0,15,7
4/8/2024,5:35:01,21.7,27.6,120,4.6,0,15,7
4/8/2024,6:05:01,21.7,27.5,120,4.7,0,15,7
4/8/2024,6:35:01,20.4,27.5,120,4.7,0,15,7
4/8/2024,7:05:01,21.5,27.6,120,4.7,0,15,7
4/8/2024,7:35:01,22.1,27.5,120,4.7,0,15,7
4/8/2024,8:05:01,21.5,27.6,120,4.8,0,15,7
4/8/2024,8:35:01,20.4,27.6,120,4.9,0,15,7
4/8/2024,9:05:01,26.9,26.4,118,5.6,0,14,6
4/8/2024,9:35:01,26.8,26.5,119,5,0,14,6
4/8/2024,10:05:01,25.2,26.5,119,4.4,0,14,6
4/8/2024,10:35:01,26.5,26.7,120,4.3,0,15,7
4/8/2024,11:05:01,25,26.8,120,4.2,0,15,7
4/8/2024,11:35:01,25.9,27,121,4.2,0,15,7
4/8/2024,12:05:01,30,26,118,4.7,0,14,6
4/8/2024,12:35:01,26.8,26.2,116,4.9,0,13,5
4/8/2024,13:05:01,27.1,26.5,117,4.6,0,13,5
4/8/2024,13:35:01,25.5,26.8,118,4.4,0,14,6
4/8/2024,14:05:01,25.2,27.2,118,4.4,0,14,6
4/8/2024,14:35:01,24.3,27.6,118,4.4,0,14,6
4/8/2024,15:05:01,25.2,27.8,119,4.3,0,14,6
4/8/2024,15:35:01,23.4,27.9,119,4.2,0,14,6
4/8/2024,16:05:01,25.2,27.7,119,4.2,0,14,6
4/8/2024,16:35:01,25,27.7,119,4.1,0,14,6
4/8/2024,17:05:01,24.3,27.7,119,4.1,0,14,6
4/8/2024,17:35:01,26,27.7,119,4,0,14,6
4/8/2024,18:05:01,24.5,27.8,119,4.1,0,14,6
