history data is exported  only for reference.,,,,,,,,
18/7/2024,17:24:51,16,27.9,269,9,17,86,79
18/7/2024,17:54:51,18.5,27.9,269,9,17,86,79
18/7/2024,18:24:51,16.7,27.9,269,9,17,86,79
18/7/2024,18:54:51,18,27.9,268,9,17,86,79
18/7/2024,19:24:51,16.8,27.9,268,9,17,86,79
18/7/2024,19:54:51,17.9,27.8,268,9,17,86,79
18/7/2024,20:24:51,16,27.8,269,9,17,86,79
18/7/2024,20:54:51,16.8,27.7,268,9,17,86,79
18/7/2024,21:24:51,18.1,27.6,268,9,17,86,79
18/7/2024,21:54:51,16.8,27.6,268,9,17,86,79
18/7/2024,22:24:51,17,27.5,268,9,17,86,79
18/7/2024,22:54:51,16.2,27.4,268,9,17,86,79
18/7/2024,23:24:51,16.2,27.4,268,9,17,86,79
18/7/2024,23:54:51,17,27.3,268,9,17,86,79
19/7/2024,0:24:51,17,27.3,268,9,17,86,79
19/7/2024,0:54:51,16.1,27.2,268,9,17,86,79
19/7/2024,1:24:51,18,27.1,268,9,17,86,79
19/7/2024,1:54:51,17.7,27,268,9,17,86,79
19/7/2024,2:24:51,17.4,27,268,9,17,86,79
19/7/2024,2:54:51,15.7,27,268,9,17,86,79
19/7/2024,3:24:51,15.9,26.9,268,9,17,86,79
19/7/2024,3:54:51,16.1,26.9,268,9,17,86,79
19/7/2024,4:24:51,17,26.9,268,9,17,86,79
19/7/2024,4:54:51,16.7,26.9,268,9,17,86,79
19/7/2024,5:24:51,15.6,26.8,268,9,17,86,79
19/7/2024,5:54:51,15.7,26.8,268,9,17,86,79
19/7/2024,6:24:51,16.8,26.8,268,9,17,86,79
19/7/2024,6:54:51,16.4,26.8,268,9,17,86,79
19/7/2024,7:24:51,16.2,26.8,268,9,17,86,79
19/7/2024,7:54:51,15.5,26.7,268,9,17,86,79
19/7/2024,8:24:51,16.4,26.8,268,9,17,86,79
19/7/2024,8:54:51,15.5,26.9,268,9,17,86,79
19/7/2024,9:24:51,26.7,25.8,274,9,18,89,82
19/7/2024,9:54:51,25.4,25.7,274,9,18,89,82
19/7/2024,10:24:51,24,25.7,273,9,18,88,81
19/7/2024,10:54:51,25.3,25.7,273,9,18,88,81
19/7/2024,11:24:51,23.4,25.6,273,9,18,88,81
19/7/2024,11:54:51,23.5,25.7,273,9,18,88,81
19/7/2024,12:24:51,22.5,25.8,273,9,18,88,81
19/7/2024,12:54:51,22.9,25.8,272,9,18,88,81
19/7/2024,13:24:51,21.8,26,273,9,18,88,81
19/7/2024,13:54:51,22.2,26.2,273,9,18,88,81
19/7/2024,14:24:51,21.8,26.3,273,9,18,88,81
19/7/2024,14:54:51,21.9,26.4,273,9,18,88,81
19/7/2024,15:24:51,22,26.5,272,9,18,88,81
19/7/2024,15:54:51,21.4,26.5,272,9,18,88,81
19/7/2024,16:24:51,21.3,26.7,272,9,18,88,81
19/7/2024,16:54:51,21.1,26.7,272,9,18,88,81
19/7/2024,17:24:51,21.1,26.8,272,9,18,88,81
19/7/2024,17:54:51,22.4,26.9,272,9,18,88,81
19/7/2024,18:24:51,21.3,26.9,272,9,18,88,81
19/7/2024,18:54:51,20.7,26.9,272,9,18,88,81
19/7/2024,19:24:51,21.7,26.9,272,9,18,88,81
19/7/2024,19:54:51,21,26.9,272,9,18,88,81
19/7/2024,20:24:51,22.2,26.8,272,9,18,88,81
19/7/2024,20:54:51,20.6,26.8,272,9,18,88,81
19/7/2024,21:24:51,22,26.8,272,9,18,88,81
19/7/2024,21:54:51,19.9,26.7,272,9,18,88,81
19/7/2024,22:24:51,20.9,26.7,272,9,18,88,81
19/7/2024,22:54:51,21.7,26.7,272,9,18,88,81
19/7/2024,23:24:51,21,26.7,272,9,18,88,81
19/7/2024,23:54:51,20.4,26.6,272,9,18,88,81
20/7/2024,16:04:40,17.8,27.7,270,9,17,87,80
20/7/2024,16:34:40,18.5,27.7,270,9,17,87,80
20/7/2024,17:04:40,17.8,27.7,270,9,17,87,80
20/7/2024,17:34:40,18.8,27.7,269,9,17,86,79
20/7/2024,18:04:40,18.1,27.8,270,9,17,87,80
20/7/2024,18:34:40,18.9,27.7,270,9,17,87,80
20/7/2024,19:04:40,18,27.7,269,9,17,86,79
20/7/2024,19:34:40,18.2,27.7,269,9,17,86,79
20/7/2024,20:04:40,17.8,27.6,269,9,17,86,79
20/7/2024,20:34:40,17.6,27.5,269,9,17,86,79
20/7/2024,21:04:40,17.8,27.4,269,9,17,86,79
20/7/2024,21:34:40,17.4,27.4,269,9,17,86,79
20/7/2024,22:04:40,18,27.4,269,9,17,86,79
20/7/2024,22:34:40,16.7,27.3,269,9,17,86,79
20/7/2024,23:04:40,17.7,27.3,269,9,17,86,79
20/7/2024,23:34:40,17.1,27.2,269,9,17,86,79
21/7/2024,0:04:40,18,27.2,269,9,17,86,79
21/7/2024,0:34:40,17.7,27.1,269,9,17,86,79
21/7/2024,1:04:40,18.8,27.1,269,9,17,86,79
21/7/2024,1:34:40,17.4,27,269,9,17,86,79
21/7/2024,2:04:40,17.4,27,269,9,17,86,79
21/7/2024,2:34:40,18.4,26.9,269,9,17,86,79
21/7/2024,3:04:40,16.7,26.9,269,9,17,86,79
21/7/2024,3:34:40,16.7,26.9,269,9,17,86,79
21/7/2024,4:04:40,18,26.8,269,9,17,86,79
21/7/2024,4:34:40,18.8,26.8,269,9,17,86,79
21/7/2024,5:04:40,18.8,26.8,269,9,17,86,79
21/7/2024,5:34:40,16.7,26.7,269,9,17,86,79
21/7/2024,6:04:40,17.9,26.7,269,9,17,86,79
21/7/2024,6:34:40,16.7,26.7,269,9,17,86,79
21/7/2024,7:04:40,16.7,26.7,269,9,17,86,79
21/7/2024,7:34:40,17.9,26.7,269,9,17,86,79
21/7/2024,8:04:40,19.4,26.6,269,9,17,86,79
21/7/2024,8:34:40,16.4,26.7,269,9,17,86,79
21/7/2024,9:04:40,17.6,26.8,269,9,17,86,79
21/7/2024,9:34:40,17.7,26.9,269,9,17,86,79
21/7/2024,10:04:40,16.6,27,269,9,17,86,79
21/7/2024,10:34:40,16.7,27.2,269,9,17,86,79
21/7/2024,11:04:40,16.4,27.2,269,9,17,86,79
21/7/2024,11:34:40,19.5,27.3,269,9,17,86,79
21/7/2024,12:04:40,16.2,27.4,269,9,17,86,79
21/7/2024,12:34:40,17.8,27.6,269,9,17,86,79
21/7/2024,13:04:40,16.4,27.6,269,9,17,86,79
21/7/2024,13:34:40,18.8,27.7,269,9,17,86,79
21/7/2024,14:04:40,17,27.7,269,9,17,86,79
21/7/2024,14:34:40,16.1,27.8,269,9,17,86,79
21/7/2024,15:04:40,16,27.9,269,9,17,86,79
21/7/2024,15:34:40,17,27.9,268,9,17,86,79
21/7/2024,16:04:40,16,28,268,9,17,86,79
21/7/2024,16:34:40,17.9,28,268,9,17,86,79
21/7/2024,17:04:40,16.8,28,268,9,17,86,79
21/7/2024,17:34:40,17.5,28,268,9,17,86,79
21/7/2024,18:04:40,18.1,27.9,268,9,17,86,79
21/7/2024,18:34:40,16.4,27.9,268,9,17,86,79
21/7/2024,19:04:40,16,27.9,268,9,17,86,79
21/7/2024,19:34:40,17,27.8,268,9,17,86,79
21/7/2024,20:04:40,18,27.8,268,9,17,86,79
21/7/2024,20:34:40,17,27.7,268,9,17,86,79
21/7/2024,21:04:40,18,27.7,268,9,17,86,79
21/7/2024,21:34:40,16.8,27.6,268,9,17,86,79
21/7/2024,22:04:40,16.8,27.6,268,9,17,86,79
21/7/2024,22:34:40,15.6,27.5,268,9,17,86,79
21/7/2024,23:04:40,16.8,27.4,268,9,17,86,79
21/7/2024,23:34:40,15.6,27.4,268,9,17,86,79
22/7/2024,0:04:40,16.8,27.4,268,9,17,86,79
22/7/2024,0:34:40,15.6,27.3,268,9,17,86,79
22/7/2024,1:04:40,17.4,27.2,268,9,17,86,79
22/7/2024,1:34:40,17.1,27.2,268,9,17,86,79
22/7/2024,2:04:40,16.8,27.1,268,9,17,86,79
22/7/2024,2:34:40,17,27,268,9,17,86,79
22/7/2024,3:04:40,16.7,26.9,268,9,17,86,79
22/7/2024,3:34:40,17.5,26.9,268,9,17,86,79
22/7/2024,4:04:40,16.2,26.9,268,9,17,86,79
22/7/2024,4:34:40,16,26.8,268,9,17,86,79
22/7/2024,5:04:40,15.6,26.8,268,9,17,86,79
22/7/2024,5:34:40,16,26.7,268,9,17,86,79
22/7/2024,6:04:40,17.8,26.7,268,9,17,86,79
22/7/2024,6:34:40,17.8,26.6,268,9,17,86,79
22/7/2024,7:04:40,16,26.5,268,9,17,86,79
22/7/2024,7:34:40,16,26.5,268,9,17,86,79
22/7/2024,8:04:40,17.9,26.5,268,9,17,86,79
22/7/2024,8:34:40,16,26.5,268,9,17,86,79
22/7/2024,9:04:40,16.2,26.6,268,9,17,86,79
22/7/2024,9:34:40,16.8,26.8,268,9,17,86,79
22/7/2024,10:04:40,16.8,26.9,268,9,17,86,79
22/7/2024,10:34:40,18.4,27.1,268,9,17,86,79
22/7/2024,11:04:40,15.7,27.3,268,9,17,86,79
22/7/2024,11:34:40,16.8,27.4,268,9,17,86,79
22/7/2024,12:04:40,16.6,27.4,268,9,17,86,79
22/7/2024,12:34:40,16.7,27.5,268,9,17,86,79
22/7/2024,13:04:40,16.2,27.6,268,9,17,86,79
22/7/2024,13:34:40,16.2,27.7,268,9,17,86,79
22/7/2024,14:04:40,16.1,27.8,268,9,17,86,79
22/7/2024,14:34:40,16.2,27.9,268,9,17,86,79
22/7/2024,15:04:40,16.8,27.9,268,9,17,86,79
22/7/2024,15:34:40,16.4,28,268,9,17,86,79
22/7/2024,16:04:40,16.1,28,268,9,17,86,79
22/7/2024,16:34:40,14.9,28,268,9,17,86,79
22/7/2024,17:04:40,15.5,28,268,9,17,86,79
22/7/2024,17:34:40,16.6,28.1,268,9,17,86,79
22/7/2024,18:04:40,17.3,28.1,268,9,17,86,79
22/7/2024,18:34:40,20.4,28.3,272,9,18,88,81
22/7/2024,19:04:40,19.7,28.2,273,9,18,88,81
22/7/2024,19:34:40,19.6,28.2,272,9,18,88,81
22/7/2024,20:04:40,19.6,28.1,272,9,18,88,81
22/7/2024,20:34:40,20.7,28,272,9,18,88,81
22/7/2024,21:04:40,19,27.9,272,9,18,88,81
22/7/2024,21:34:40,20.3,27.9,272,9,18,88,81
22/7/2024,22:04:40,18.9,27.8,272,9,18,88,81
22/7/2024,22:34:40,18.3,27.8,271,9,18,87,80
22/7/2024,23:04:40,19.6,27.6,271,9,18,87,80
22/7/2024,23:34:40,18.8,27.6,271,9,18,87,80
23/7/2024,0:04:40,20.1,27.6,271,9,18,87,80
23/7/2024,0:34:40,19.5,27.6,271,9,18,87,80
23/7/2024,1:04:40,18.6,27.5,271,9,18,87,80
23/7/2024,1:34:40,18.4,27.4,271,9,18,87,80
23/7/2024,2:04:40,17.7,27.4,271,9,18,87,80
23/7/2024,2:34:40,17.6,27.3,270,9,17,87,80
23/7/2024,3:04:40,17.8,27.2,270,9,17,87,80
23/7/2024,3:34:40,19.6,27.1,270,9,17,87,80
23/7/2024,4:04:40,18.2,27.1,270,9,17,87,80
23/7/2024,4:34:40,17.1,27.1,270,9,17,87,80
23/7/2024,5:04:40,18.7,27,270,9,17,87,80
23/7/2024,5:34:40,17.8,27,270,9,17,87,80
23/7/2024,6:04:40,18.5,26.9,270,9,17,87,80
23/7/2024,6:34:40,19,26.9,270,9,17,87,80
23/7/2024,7:04:41,18.2,26.9,270,9,17,87,80
23/7/2024,7:34:41,19.6,26.8,270,9,17,87,80
23/7/2024,8:04:41,18.3,26.8,270,9,17,87,80
23/7/2024,8:34:41,17.7,26.9,270,9,17,87,80
23/7/2024,9:04:41,16.7,26.9,269,9,17,86,79
23/7/2024,9:34:41,18.5,27.1,269,9,17,86,79
23/7/2024,10:04:41,17.4,27.2,269,9,17,86,79
23/7/2024,10:34:41,17.1,27.3,269,9,17,86,79
23/7/2024,11:04:41,16.4,27.5,269,9,17,86,79
23/7/2024,11:34:41,16.1,27.6,269,9,17,86,79
23/7/2024,12:04:41,19.2,27.7,269,9,17,86,79
23/7/2024,12:34:41,17.7,27.8,269,9,17,86,79
23/7/2024,13:04:41,16.7,27.9,269,9,17,86,79
23/7/2024,13:34:41,16.4,27.9,269,9,17,86,79
23/7/2024,14:04:41,16.7,28,269,9,17,86,79
23/7/2024,14:34:41,18,28.1,269,9,17,86,79
23/7/2024,15:04:41,17.6,28.1,269,9,17,86,79
23/7/2024,15:34:41,15.6,28.1,269,9,17,86,79
23/7/2024,16:04:41,16.8,28.1,269,9,17,86,79
23/7/2024,16:34:41,16.3,28.2,269,9,17,86,79
23/7/2024,17:04:41,17.2,28.2,269,9,17,86,79
23/7/2024,17:34:41,15.6,28.2,269,9,17,86,79
23/7/2024,18:04:41,16.8,28.1,269,9,17,86,79
23/7/2024,18:34:41,17.9,28.2,269,9,17,86,79
23/7/2024,19:04:41,18.5,28.1,268,9,17,86,79
23/7/2024,19:34:41,16.2,27.9,269,9,17,86,79
23/7/2024,20:04:41,17.4,27.8,268,9,17,86,79
23/7/2024,20:34:41,17.4,27.8,268,9,17,86,79
23/7/2024,21:04:41,15.9,27.8,268,9,17,86,79
23/7/2024,21:34:41,15.5,27.7,268,9,17,86,79
23/7/2024,22:04:41,16.5,27.7,268,9,17,86,79
23/7/2024,22:34:41,16.6,27.6,268,9,17,86,79
23/7/2024,23:04:41,16.1,27.6,268,9,17,86,79
23/7/2024,23:34:41,15.5,27.6,268,9,17,86,79
24/7/2024,0:04:41,15.5,27.6,268,9,17,86,79
24/7/2024,0:34:41,16.2,27.5,268,9,17,86,79
24/7/2024,1:04:41,15.5,27.4,268,9,17,86,79
24/7/2024,1:34:41,15.6,27.3,268,9,17,86,79
24/7/2024,2:04:41,16,27.2,268,9,17,86,79
24/7/2024,2:34:41,16.1,27.2,268,9,17,86,79
24/7/2024,3:04:41,17,27.1,268,9,17,86,79
24/7/2024,3:34:41,16,27.1,268,9,17,86,79
24/7/2024,4:04:41,16.1,27.1,268,9,17,86,79
24/7/2024,4:34:41,16.2,27,268,9,17,86,79
24/7/2024,5:04:41,15.9,27,268,9,17,86,79
24/7/2024,5:34:41,15.5,26.9,268,9,17,86,79
24/7/2024,6:04:41,19.3,26.9,269,9,17,86,79
24/7/2024,6:34:41,18.5,26.8,270,9,17,87,80
24/7/2024,7:04:41,17.4,26.8,270,9,17,87,80
24/7/2024,7:34:41,18.4,26.7,270,9,17,87,80
24/7/2024,8:04:41,20.2,26.8,270,9,17,87,80
24/7/2024,8:34:41,18.3,26.9,270,9,17,87,80
24/7/2024,9:04:41,18.2,27,270,9,17,87,80
24/7/2024,9:34:41,19.5,27.1,270,9,17,87,80
24/7/2024,10:04:41,17.6,27.2,270,9,17,87,80
24/7/2024,10:34:41,18.3,27.4,270,9,17,87,80
24/7/2024,11:04:41,17.2,27.5,270,9,17,87,80
24/7/2024,11:34:41,18.2,27.6,270,9,17,87,80
24/7/2024,12:04:41,17.3,27.7,270,9,17,87,80
24/7/2024,12:34:41,17.8,27.8,270,9,17,87,80
24/7/2024,13:04:41,17.7,27.8,270,9,17,87,80
24/7/2024,13:34:41,16.7,27.9,270,9,17,87,80
24/7/2024,14:04:41,16.7,28,270,9,17,87,80
24/7/2024,14:34:41,17.3,28,270,9,17,87,80
24/7/2024,15:04:41,16.7,28.1,270,9,17,87,80
24/7/2024,15:34:41,17.6,28.1,269,9,17,86,79
24/7/2024,16:04:41,16.8,28.1,269,9,17,86,79
24/7/2024,16:34:41,16,28.1,269,9,17,86,79
24/7/2024,17:04:41,17,28.1,269,9,17,86,79
24/7/2024,17:34:41,16.1,28,269,9,17,86,79
24/7/2024,18:04:41,16.6,28.1,269,9,17,86,79
24/7/2024,18:34:41,16.4,28.1,269,9,17,86,79
24/7/2024,19:04:41,16.8,28.1,269,9,17,86,79
24/7/2024,19:34:41,16.1,28.1,269,9,17,86,79
24/7/2024,20:04:41,16.1,28,269,9,17,86,79
24/7/2024,20:34:41,15.6,28,268,9,17,86,79
24/7/2024,21:04:41,15.5,27.9,268,9,17,86,79
24/7/2024,21:34:41,17.2,27.9,268,9,17,86,79
24/7/2024,22:04:41,17,27.9,268,9,17,86,79
24/7/2024,22:34:41,16.6,27.9,268,9,17,86,79
24/7/2024,23:04:41,16.2,27.9,268,9,17,86,79
24/7/2024,23:34:41,17.6,27.8,268,9,17,86,79
25/7/2024,0:04:41,16.2,27.8,268,9,17,86,79
25/7/2024,0:34:41,16.2,27.8,268,9,17,86,79
25/7/2024,1:04:41,15.5,27.8,268,9,17,86,79
25/7/2024,1:34:41,15.6,27.6,268,9,17,86,79
25/7/2024,2:04:41,17.2,27.6,268,9,17,86,79
25/7/2024,2:34:41,16.6,27.5,268,9,17,86,79
25/7/2024,3:04:41,17,27.4,268,9,17,86,79
25/7/2024,3:34:41,15.4,27.4,268,9,17,86,79
25/7/2024,4:04:41,15.6,27.3,268,9,17,86,79
25/7/2024,4:34:41,16.2,27.2,268,9,17,86,79
25/7/2024,5:04:41,16.8,27.2,268,9,17,86,79
25/7/2024,5:34:41,16.6,27.1,268,9,17,86,79
25/7/2024,6:04:41,15.2,27,268,9,17,86,79
25/7/2024,6:34:41,16.1,27.1,268,9,17,86,79
25/7/2024,7:04:41,17.2,27,268,9,17,86,79
25/7/2024,7:34:41,16.1,27,268,9,17,86,79
25/7/2024,8:04:41,15.7,26.9,268,9,17,86,79
25/7/2024,8:34:41,16.7,27,268,9,17,86,79
25/7/2024,9:04:41,14.9,27.2,268,9,17,86,79
25/7/2024,9:34:41,16.1,27.3,267,9,17,86,78
25/7/2024,10:04:41,15.5,27.4,268,9,17,86,79
25/7/2024,10:34:41,15.9,27.6,268,9,17,86,79
25/7/2024,11:04:41,14.7,27.6,268,9,17,86,79
25/7/2024,11:34:41,15.5,27.8,268,9,17,86,79
25/7/2024,12:04:41,16.5,27.9,268,9,17,86,79
25/7/2024,12:34:41,16.1,27.9,268,9,17,86,79
25/7/2024,13:04:41,15.7,28,267,9,17,86,78
25/7/2024,13:34:41,15.2,28.1,268,9,17,86,79
25/7/2024,14:04:41,16.6,28.2,267,9,17,86,78
25/7/2024,14:34:41,15.9,28.2,267,9,17,86,78
25/7/2024,15:04:41,15.4,28.3,267,9,17,86,78
25/7/2024,15:34:41,15.3,28.3,267,9,17,86,78
25/7/2024,16:04:41,14.3,28.3,267,9,17,86,78
25/7/2024,16:34:41,14.1,28.3,267,9,17,86,78
25/7/2024,17:04:41,14.8,28.3,267,9,17,86,78
25/7/2024,17:34:41,15.9,28.3,267,9,17,86,78
25/7/2024,18:04:41,14,28.4,267,9,17,86,78
25/7/2024,18:34:41,14.8,28.3,267,9,17,86,78
25/7/2024,19:04:41,14.1,28.3,267,9,17,86,78
25/7/2024,19:34:41,15.5,28.3,267,9,17,86,78
25/7/2024,20:04:41,14.1,28.2,267,9,17,86,78
25/7/2024,20:34:41,14.7,28.1,267,9,17,86,78
25/7/2024,21:04:41,14.1,28.1,267,9,17,86,78
25/7/2024,21:34:41,14.1,28,267,9,17,86,78
25/7/2024,22:04:41,13.6,27.9,267,9,17,86,78
25/7/2024,22:34:41,15.3,27.9,267,9,17,86,78
25/7/2024,23:04:41,13.9,27.9,267,9,17,86,78
25/7/2024,23:34:41,14.7,27.9,267,9,17,86,78
26/7/2024,0:04:41,15.5,27.8,267,9,17,86,78
26/7/2024,0:34:41,16.1,27.8,267,9,17,86,78
26/7/2024,1:04:41,13.6,27.8,267,9,17,86,78
26/7/2024,1:34:41,13.2,27.6,267,9,17,86,78
26/7/2024,2:04:41,14.2,27.5,267,9,17,86,78
26/7/2024,2:34:41,14.7,27.5,267,9,17,86,78
26/7/2024,3:04:41,13.6,27.4,267,9,17,86,78
26/7/2024,3:34:41,15.2,27.4,267,9,17,86,78
26/7/2024,4:04:41,13.2,27.3,267,9,17,86,78
26/7/2024,4:34:41,13.2,27.3,267,9,17,86,78
26/7/2024,5:04:41,13.2,27.2,267,9,17,86,78
26/7/2024,5:34:41,13.2,27.1,267,9,17,86,78
26/7/2024,6:04:41,15.2,27.1,267,9,17,86,78
26/7/2024,6:34:41,13.8,27,267,9,17,86,78
26/7/2024,7:04:41,15.3,27,267,9,17,86,78
26/7/2024,7:34:41,12.9,27,267,9,17,86,78
26/7/2024,8:04:41,14.7,27.1,267,9,17,86,78
26/7/2024,8:34:42,13.2,27.1,267,9,17,86,78
26/7/2024,9:04:42,13.4,27.2,267,9,17,86,78
26/7/2024,9:34:42,13.2,27.4,267,9,17,86,78
26/7/2024,10:04:42,15.1,27.5,267,9,17,86,78
26/7/2024,10:34:42,14,27.6,267,9,17,86,78
26/7/2024,11:04:42,12.9,27.7,267,9,17,86,78
26/7/2024,11:34:42,13.6,27.8,267,9,17,86,78
26/7/2024,12:04:42,14.4,27.9,267,9,17,86,78
26/7/2024,12:34:42,13.4,28,267,9,17,86,78
26/7/2024,13:04:42,13.8,28,267,9,17,86,78
26/7/2024,13:34:42,12.7,28.1,267,9,17,86,78
26/7/2024,14:04:42,13.4,28.1,267,9,17,86,78
26/7/2024,14:34:42,13.8,28.1,266,9,17,85,78
26/7/2024,15:04:42,13.2,28.2,266,9,17,85,78
26/7/2024,15:34:42,13.2,28.1,266,9,17,85,78
26/7/2024,16:04:42,13.7,28.2,266,9,17,85,78
26/7/2024,16:34:42,13.4,28.2,266,9,17,85,78
26/7/2024,17:04:42,11.8,28.2,266,9,17,85,78
26/7/2024,17:34:42,12.5,28.2,266,9,17,85,78
26/7/2024,18:04:42,11.8,28.3,266,9,17,85,78
26/7/2024,18:34:42,11.8,28.2,266,9,17,85,78
26/7/2024,19:04:42,13.3,28.2,266,9,17,85,78
26/7/2024,19:34:42,12.4,28.1,266,9,17,85,78
26/7/2024,20:04:42,13.7,28.1,266,9,17,85,78
26/7/2024,20:34:42,11.4,28,266,9,17,85,78
26/7/2024,21:04:42,12.4,28,266,9,17,85,78
26/7/2024,21:34:42,13.8,27.9,266,9,17,85,78
26/7/2024,22:04:42,13.7,27.9,266,9,17,85,78
26/7/2024,22:34:42,13.9,27.8,266,9,17,85,78
26/7/2024,23:04:42,13.8,27.7,266,9,17,85,78
26/7/2024,23:34:42,12,27.7,266,9,17,85,78
27/7/2024,0:04:42,13.4,27.7,266,9,17,85,78
27/7/2024,0:34:42,13.5,27.6,266,9,17,85,78
27/7/2024,1:04:42,13.5,27.6,266,9,17,85,78
27/7/2024,1:34:42,12.8,27.5,266,9,17,85,78
27/7/2024,2:04:42,12,27.4,266,9,17,85,78
27/7/2024,2:34:42,11.4,27.3,266,9,17,85,78
27/7/2024,3:04:42,11.4,27.2,266,9,17,85,78
27/7/2024,3:34:42,11.4,27.2,266,9,17,85,78
27/7/2024,4:04:42,11.8,27.1,266,9,17,85,78
27/7/2024,4:34:42,11.3,27.1,266,9,17,85,78
27/7/2024,5:04:42,12.5,27,266,9,17,85,78
27/7/2024,5:34:42,13.4,27,266,9,17,85,78
27/7/2024,6:04:42,11.4,26.9,266,9,17,85,78
27/7/2024,6:34:42,11.4,26.9,266,9,17,85,78
27/7/2024,7:04:42,13.9,26.9,266,9,17,85,78
27/7/2024,7:34:42,13.2,26.8,266,9,17,85,78
27/7/2024,8:04:42,11.9,26.9,266,9,17,85,78
27/7/2024,8:34:42,13.2,26.9,266,9,17,85,78
27/7/2024,9:04:42,11.4,27,266,9,17,85,78
27/7/2024,9:34:42,11.3,27.1,266,9,17,85,78
27/7/2024,10:04:42,13.9,27.3,266,9,17,85,78
27/7/2024,10:34:42,11.3,27.4,266,9,17,85,78
27/7/2024,11:04:42,12.4,27.5,266,9,17,85,78
27/7/2024,11:34:42,11.9,27.6,266,9,17,85,78
27/7/2024,12:04:42,11.8,27.7,266,9,17,85,78
27/7/2024,12:34:42,11.9,27.9,266,9,17,85,78
27/7/2024,13:04:42,11.9,28,266,9,17,85,78
27/7/2024,13:34:42,11.2,28.1,266,9,17,85,78
27/7/2024,14:04:42,12.4,28.2,266,9,17,85,78
27/7/2024,14:34:42,11.2,28.3,266,9,17,85,78
27/7/2024,15:04:42,11.8,28.3,266,9,17,85,78
