history data is exported  only for reference.,,,,,,,,
27/7/2024,15:34:42,11.3,28.3,266,9,17,85,78
27/7/2024,16:04:42,11.2,28.4,266,9,17,85,78
27/7/2024,16:34:42,10.4,28.4,266,9,17,85,78
27/7/2024,17:04:42,11.2,28.4,266,9,17,85,78
27/7/2024,17:34:42,15.5,28.4,268,9,17,86,79
27/7/2024,18:04:42,16.8,28.3,269,9,17,86,79
27/7/2024,18:34:42,16.1,28.2,269,9,17,86,79
27/7/2024,19:04:42,17,28.2,269,9,17,86,79
27/7/2024,19:34:42,15.6,28.2,269,9,17,86,79
27/7/2024,20:04:42,15.9,28.2,269,9,17,86,79
27/7/2024,20:34:42,16.5,28.1,268,9,17,86,79
27/7/2024,21:04:42,16.8,28.1,268,9,17,86,79
27/7/2024,21:34:42,15.4,28,268,9,17,86,79
27/7/2024,22:04:42,15.5,27.9,268,9,17,86,79
27/7/2024,22:34:42,16.5,27.9,268,9,17,86,79
27/7/2024,23:04:42,16.1,27.7,268,9,17,86,79
27/7/2024,23:34:42,15.8,27.7,268,9,17,86,79
28/7/2024,0:04:42,15.4,27.6,268,9,17,86,79
28/7/2024,0:34:42,15,27.6,268,9,17,86,79
28/7/2024,1:04:42,16.1,27.5,268,9,17,86,79
28/7/2024,1:34:42,16.6,27.4,268,9,17,86,79
28/7/2024,2:04:42,14.1,27.3,268,9,17,86,79
28/7/2024,2:34:42,15.2,27.4,268,9,17,86,79
28/7/2024,3:04:42,16.3,27.3,268,9,17,86,79
28/7/2024,3:34:42,14.8,27.2,268,9,17,86,79
28/7/2024,4:04:42,14.3,27.2,268,9,17,86,79
28/7/2024,4:34:42,14.7,27.1,267,9,17,86,78
28/7/2024,5:04:42,14.3,27.1,267,9,17,86,78
28/7/2024,5:34:42,14.1,27,267,9,17,86,78
28/7/2024,6:04:42,14.3,26.9,267,9,17,86,78
28/7/2024,6:34:42,14.1,26.9,267,9,17,86,78
28/7/2024,7:04:42,13.9,26.8,267,9,17,86,78
28/7/2024,7:34:42,13.6,26.8,267,9,17,86,78
28/7/2024,8:04:42,13.2,26.8,267,9,17,86,78
28/7/2024,8:34:42,13.9,26.8,267,9,17,86,78
28/7/2024,9:04:42,13.8,27,267,9,17,86,78
28/7/2024,9:34:42,13.6,27.1,267,9,17,86,78
28/7/2024,10:04:42,14.4,27.2,267,9,17,86,78
28/7/2024,10:34:42,15.3,27.4,267,9,17,86,78
28/7/2024,11:04:42,15.3,27.5,267,9,17,86,78
28/7/2024,11:34:42,12.9,27.6,267,9,17,86,78
28/7/2024,12:04:42,14.5,27.7,267,9,17,86,78
28/7/2024,12:34:42,12.9,27.8,267,9,17,86,78
28/7/2024,13:04:42,12.9,27.9,267,9,17,86,78
28/7/2024,13:34:42,14,28,267,9,17,86,78
28/7/2024,14:04:42,13.4,28.1,267,9,17,86,78
28/7/2024,14:34:42,13.4,28.1,267,9,17,86,78
28/7/2024,15:04:42,12.5,28.2,267,9,17,86,78
28/7/2024,15:34:42,13.6,28.2,267,9,17,86,78
28/7/2024,16:04:42,13.8,28.3,267,9,17,86,78
28/7/2024,16:34:42,12.2,28.3,267,9,17,86,78
28/7/2024,17:04:42,11.8,28.3,267,9,17,86,78
28/7/2024,17:34:42,14.2,28.3,267,9,17,86,78
28/7/2024,18:04:42,16.3,28.3,269,9,17,86,79
28/7/2024,18:34:42,14.9,28.3,269,9,17,86,79
28/7/2024,19:04:42,15.5,28.2,269,9,17,86,79
28/7/2024,19:34:42,15.2,28.2,268,9,17,86,79
28/7/2024,20:04:42,14.3,28.2,268,9,17,86,79
28/7/2024,20:34:42,15.2,28.1,268,9,17,86,79
28/7/2024,21:04:42,15.7,28.1,268,9,17,86,79
28/7/2024,21:34:42,15.4,28.1,268,9,17,86,79
28/7/2024,22:04:42,14,28,268,9,17,86,79
28/7/2024,22:34:42,15.9,27.9,268,9,17,86,79
28/7/2024,23:04:42,14.7,27.9,268,9,17,86,79
28/7/2024,23:34:42,13.6,27.9,268,9,17,86,79
29/7/2024,0:04:42,14,27.8,268,9,17,86,79
29/7/2024,0:34:42,14,27.8,268,9,17,86,79
29/7/2024,1:04:42,13.9,27.7,268,9,17,86,79
29/7/2024,1:34:42,13.2,27.6,268,9,17,86,79
29/7/2024,2:04:42,15,27.6,268,9,17,86,79
29/7/2024,2:34:42,12.9,27.5,268,9,17,86,79
29/7/2024,3:04:42,14,27.5,267,9,17,86,78
29/7/2024,3:34:42,12.9,27.6,267,9,17,86,78
29/7/2024,4:04:42,14,27.5,267,9,17,86,78
29/7/2024,4:34:42,15.2,27.4,267,9,17,86,78
29/7/2024,5:04:42,13.8,27.4,267,9,17,86,78
29/7/2024,5:34:42,13.4,27.4,267,9,17,86,78
29/7/2024,6:04:42,13.4,27.4,267,9,17,86,78
29/7/2024,6:34:42,13.6,27.2,267,9,17,86,78
29/7/2024,7:04:42,13.4,27.2,267,9,17,86,78
29/7/2024,7:34:43,14.3,27.1,267,9,17,86,78
29/7/2024,8:04:43,13.2,27.1,267,9,17,86,78
29/7/2024,8:34:43,15.9,26.9,269,9,17,86,79
29/7/2024,9:04:43,16.8,26.8,269,9,17,86,79
29/7/2024,9:34:43,16.1,26.8,269,9,17,86,79
29/7/2024,10:04:43,15.6,26.8,269,9,17,86,79
29/7/2024,10:34:43,17.4,26.9,269,9,17,86,79
29/7/2024,11:04:43,16.2,27,269,9,17,86,79
29/7/2024,11:34:43,16.1,27,269,9,17,86,79
29/7/2024,12:04:43,16.3,27.1,269,9,17,86,79
29/7/2024,12:34:43,16.5,27.4,269,9,17,86,79
29/7/2024,13:04:43,15.9,27.5,269,9,17,86,79
29/7/2024,13:34:43,15.5,27.7,269,9,17,86,79
29/7/2024,14:04:43,16.1,27.8,269,9,17,86,79
29/7/2024,14:34:43,16.7,27.9,269,9,17,86,79
29/7/2024,15:04:43,16.1,28,269,9,17,86,79
29/7/2024,15:34:43,14.6,28.1,269,9,17,86,79
29/7/2024,16:04:43,15.4,28.1,269,9,17,86,79
29/7/2024,16:34:43,15.2,28.1,269,9,17,86,79
29/7/2024,17:04:43,14.8,28.1,269,9,17,86,79
29/7/2024,17:34:43,14.3,28.2,269,9,17,86,79
29/7/2024,18:04:43,16.1,28.2,269,9,17,86,79
29/7/2024,18:34:43,14.1,28.2,269,9,17,86,79
29/7/2024,19:04:43,14.8,28.2,269,9,17,86,79
29/7/2024,19:34:43,15.6,28.2,269,9,17,86,79
29/7/2024,20:04:43,15.5,28.2,268,9,17,86,79
29/7/2024,20:34:43,14.1,28.2,268,9,17,86,79
29/7/2024,21:04:43,13.9,28.1,268,9,17,86,79
29/7/2024,21:34:43,13.6,28.1,268,9,17,86,79
29/7/2024,22:04:43,15.1,28,268,9,17,86,79
29/7/2024,22:34:43,14.8,28,268,9,17,86,79
29/7/2024,23:04:43,13.2,28,268,9,17,86,79
29/7/2024,23:34:43,13.2,28,268,9,17,86,79
30/7/2024,0:04:43,15.8,28,268,9,17,86,79
30/7/2024,0:34:43,14.6,27.9,268,9,17,86,79
30/7/2024,1:04:43,13.6,27.8,268,9,17,86,79
30/7/2024,1:34:43,13.2,27.6,268,9,17,86,79
30/7/2024,2:04:43,14,27.6,268,9,17,86,79
30/7/2024,2:34:43,13.6,27.5,268,9,17,86,79
30/7/2024,3:04:43,13.2,27.4,268,9,17,86,79
30/7/2024,3:34:43,13.8,27.4,268,9,17,86,79
30/7/2024,4:04:43,13.8,27.4,268,9,17,86,79
30/7/2024,4:34:43,12.9,27.4,268,9,17,86,79
30/7/2024,5:04:43,13.2,27.3,268,9,17,86,79
30/7/2024,5:34:43,12.9,27.3,268,9,17,86,79
30/7/2024,6:04:43,13.7,27.3,268,9,17,86,79
30/7/2024,6:34:43,13.6,27.2,268,9,17,86,79
30/7/2024,7:04:43,13.4,27.2,268,9,17,86,79
30/7/2024,7:34:43,12.7,27.1,268,9,17,86,79
30/7/2024,8:04:43,13.4,27.1,267,9,17,86,78
30/7/2024,8:34:43,12.9,27.1,268,9,17,86,79
30/7/2024,9:04:43,13.7,27.2,267,9,17,86,78
30/7/2024,9:34:43,12.5,27.4,267,9,17,86,78
30/7/2024,10:04:43,14.5,27.4,267,9,17,86,78
30/7/2024,10:34:43,14.9,27.5,267,9,17,86,78
30/7/2024,11:04:43,12.5,27.6,267,9,17,86,78
30/7/2024,11:34:43,13.4,27.7,267,9,17,86,78
30/7/2024,12:04:43,13.4,27.8,267,9,17,86,78
30/7/2024,12:34:43,14,27.9,267,9,17,86,78
30/7/2024,13:04:43,12.4,28.1,267,9,17,86,78
30/7/2024,13:34:43,14.5,28.2,267,9,17,86,78
30/7/2024,14:04:43,12.5,28.3,267,9,17,86,78
30/7/2024,14:34:43,12.7,28.3,267,9,17,86,78
30/7/2024,15:04:43,11.8,28.4,267,9,17,86,78
30/7/2024,15:34:43,11.8,28.4,267,9,17,86,78
30/7/2024,16:04:43,12.5,28.5,267,9,17,86,78
30/7/2024,16:34:43,13.8,28.4,267,9,17,86,78
30/7/2024,17:04:43,11.8,28.2,267,9,17,86,78
30/7/2024,17:34:43,13.4,28.2,267,9,17,86,78
30/7/2024,18:04:43,11.9,28.2,267,9,17,86,78
30/7/2024,18:34:43,12.5,28.2,267,9,17,86,78
30/7/2024,19:04:43,20.6,28.5,275,9,18,89,82
30/7/2024,19:34:43,18.2,28.2,274,9,18,89,82
30/7/2024,20:04:43,18.3,28.1,273,9,18,88,81
30/7/2024,20:34:43,17.8,27.9,272,9,18,88,81
30/7/2024,21:04:43,16.7,27.7,272,9,18,88,81
30/7/2024,21:34:43,17.4,27.6,272,9,18,88,81
30/7/2024,22:04:43,18,27.6,271,9,18,87,80
30/7/2024,22:34:43,16.7,27.5,271,9,18,87,80
30/7/2024,23:04:43,16.4,27.5,271,9,18,87,80
30/7/2024,23:34:43,15.6,27.4,270,9,17,87,80
31/7/2024,0:04:43,17.3,27.4,270,9,17,87,80
31/7/2024,0:34:43,15.6,27.3,270,9,17,87,80
31/7/2024,1:04:43,17.3,27.3,270,9,17,87,80
31/7/2024,1:34:43,16,27.3,270,9,17,87,80
31/7/2024,2:04:43,16.1,27.3,270,9,17,87,80
31/7/2024,2:34:43,16,27.3,269,9,17,86,79
31/7/2024,3:04:43,17.3,27.3,269,9,17,86,79
31/7/2024,3:34:43,15.4,27.2,269,9,17,86,79
31/7/2024,4:04:43,14.6,27.2,269,9,17,86,79
31/7/2024,4:34:43,15.4,27.2,269,9,17,86,79
31/7/2024,5:04:43,15.9,27.2,269,9,17,86,79
31/7/2024,5:34:43,15.9,27.1,269,9,17,86,79
31/7/2024,6:04:43,14.6,27,269,9,17,86,79
31/7/2024,6:34:43,14.8,26.9,269,9,17,86,79
31/7/2024,7:04:43,14.6,26.9,269,9,17,86,79
31/7/2024,7:34:43,15.2,26.8,269,9,17,86,79
31/7/2024,8:04:43,21.6,26.5,275,9,18,89,82
31/7/2024,8:34:43,22.8,26.5,276,9,19,90,82
31/7/2024,9:04:43,21.3,26.5,276,9,19,90,82
31/7/2024,9:34:43,23.7,26.5,276,9,19,90,82
31/7/2024,10:04:43,22.1,26.5,275,9,18,89,82
31/7/2024,10:34:43,21.1,26.6,275,9,18,89,82
31/7/2024,11:04:43,20.4,26.6,274,9,18,89,82
31/7/2024,11:34:43,18.8,26.7,274,9,18,89,82
31/7/2024,12:04:43,20.1,26.8,274,9,18,89,82
31/7/2024,12:34:43,20.1,26.9,274,9,18,89,82
31/7/2024,13:04:43,19.2,27,274,9,18,89,82
31/7/2024,13:34:43,19.5,27.1,274,9,18,89,82
31/7/2024,14:04:43,19,27.1,273,9,18,88,81
31/7/2024,14:34:43,20.2,27.4,273,9,18,88,81
31/7/2024,15:04:43,19.4,27.4,273,9,18,88,81
31/7/2024,15:34:43,18,27.5,273,9,18,88,81
31/7/2024,16:04:43,17.6,27.5,273,9,18,88,81
31/7/2024,16:34:43,18.5,27.6,272,9,18,88,81
31/7/2024,17:04:43,17.6,27.6,272,9,18,88,81
31/7/2024,17:34:43,18.1,27.6,272,9,18,88,81
31/7/2024,18:04:43,17.7,27.6,272,9,18,88,81
31/7/2024,18:34:43,16.7,27.6,272,9,18,88,81
31/7/2024,19:04:43,17.1,27.6,271,9,18,87,80
31/7/2024,19:34:43,16.7,27.5,271,9,18,87,80
31/7/2024,20:04:43,18.2,27.5,271,9,18,87,80
31/7/2024,20:34:43,17.8,27.5,271,9,18,87,80
31/7/2024,21:04:43,17.3,27.4,271,9,18,87,80
31/7/2024,21:34:43,18.1,27.4,271,9,18,87,80
31/7/2024,22:04:43,17.2,27.2,271,9,18,87,80
31/7/2024,22:34:43,16.8,27.2,271,9,18,87,80
31/7/2024,23:04:43,16.4,27.1,271,9,18,87,80
31/7/2024,23:34:44,17.9,27,270,9,17,87,80
1/8/2024,0:04:44,18.1,27.1,270,9,17,87,80
1/8/2024,0:34:44,16.8,27,270,9,17,87,80
1/8/2024,1:04:44,15.9,26.9,270,9,17,87,80
1/8/2024,1:34:44,16,26.8,270,9,17,87,80
1/8/2024,2:04:44,16.6,26.8,270,9,17,87,80
1/8/2024,2:34:44,16,26.7,270,9,17,87,80
1/8/2024,3:04:44,16.8,26.7,270,9,17,87,80
1/8/2024,3:34:44,16.8,26.7,270,9,17,87,80
1/8/2024,4:04:44,16.2,26.7,270,9,17,87,80
1/8/2024,4:34:44,16,26.6,270,9,17,87,80
1/8/2024,5:04:44,16.8,26.5,270,9,17,87,80
1/8/2024,5:34:44,16.5,26.5,270,9,17,87,80
1/8/2024,6:04:44,16.5,26.4,270,9,17,87,80
1/8/2024,6:34:44,17.1,26.4,270,9,17,87,80
1/8/2024,7:04:44,16.2,26.3,269,9,17,86,79
1/8/2024,7:34:44,15.9,26.2,270,9,17,87,80
1/8/2024,8:04:44,16.8,26.3,269,9,17,86,79
1/8/2024,8:34:44,15.6,26.4,270,9,17,87,80
1/8/2024,9:04:44,16.1,26.5,269,9,17,86,79
1/8/2024,9:34:44,15.9,26.5,269,9,17,86,79
1/8/2024,10:04:44,15.6,26.7,269,9,17,86,79
1/8/2024,10:34:44,16.1,26.9,269,9,17,86,79
1/8/2024,11:04:44,15.2,27,269,9,17,86,79
1/8/2024,11:34:44,14.9,27.1,269,9,17,86,79
1/8/2024,12:04:44,15.9,27.2,269,9,17,86,79
1/8/2024,12:34:44,15.4,27.4,269,9,17,86,79
1/8/2024,13:04:44,14.6,27.5,269,9,17,86,79
1/8/2024,13:34:44,15.6,27.6,269,9,17,86,79
1/8/2024,14:04:44,15.5,27.7,269,9,17,86,79
1/8/2024,14:34:44,14.6,27.8,269,9,17,86,79
1/8/2024,15:04:44,15.6,27.9,269,9,17,86,79
1/8/2024,15:34:44,16.2,28,269,9,17,86,79
1/8/2024,16:04:44,16.1,28,269,9,17,86,79
1/8/2024,16:34:44,16.5,28,269,9,17,86,79
1/8/2024,17:04:44,15.4,28.1,268,9,17,86,79
1/8/2024,17:34:44,14.9,28.1,268,9,17,86,79
1/8/2024,18:04:44,14.7,28.1,268,9,17,86,79
1/8/2024,18:34:44,14.7,28.1,268,9,17,86,79
1/8/2024,19:04:44,15.9,28.1,268,9,17,86,79
1/8/2024,19:34:44,14.7,28.1,268,9,17,86,79
1/8/2024,20:04:44,14.3,28.1,268,9,17,86,79
1/8/2024,20:34:44,15.4,28,268,9,17,86,79
1/8/2024,21:04:44,14.6,28,268,9,17,86,79
1/8/2024,21:34:44,14.7,27.9,268,9,17,86,79
1/8/2024,22:04:44,14.5,27.9,268,9,17,86,79
1/8/2024,22:34:44,14.2,27.9,268,9,17,86,79
1/8/2024,23:04:44,14.7,27.8,268,9,17,86,79
1/8/2024,23:34:44,14.6,27.7,268,9,17,86,79
2/8/2024,0:04:44,13.2,27.7,268,9,17,86,79
2/8/2024,0:34:44,14,27.6,268,9,17,86,79
2/8/2024,1:04:44,15.1,27.7,268,9,17,86,79
2/8/2024,1:34:44,16,27.6,268,9,17,86,79
2/8/2024,2:04:44,14,27.5,268,9,17,86,79
2/8/2024,2:34:44,13.2,27.5,268,9,17,86,79
2/8/2024,3:04:44,13.6,27.4,268,9,17,86,79
2/8/2024,3:34:44,13.8,27.4,268,9,17,86,79
29/7/2024,0:04:42,14,27.8,268,9,17,86,79
29/7/2024,0:34:42,14,27.8,268,9,17,86,79
29/7/2024,1:04:42,13.9,27.7,268,9,17,86,79
29/7/2024,1:34:42,13.2,27.6,268,9,17,86,79
29/7/2024,2:04:42,15,27.6,268,9,17,86,79
29/7/2024,2:34:42,12.9,27.5,268,9,17,86,79
29/7/2024,3:04:42,14,27.5,267,9,17,86,78
29/7/2024,3:34:42,12.9,27.6,267,9,17,86,78
29/7/2024,4:04:42,14,27.5,267,9,17,86,78
29/7/2024,4:34:42,15.2,27.4,267,9,17,86,78
29/7/2024,5:04:42,13.8,27.4,267,9,17,86,78
29/7/2024,5:34:42,13.4,27.4,267,9,17,86,78
29/7/2024,6:04:42,13.4,27.4,267,9,17,86,78
29/7/2024,6:34:42,13.6,27.2,267,9,17,86,78
29/7/2024,7:04:42,13.4,27.2,267,9,17,86,78
29/7/2024,7:34:43,14.3,27.1,267,9,17,86,78
29/7/2024,8:04:43,13.2,27.1,267,9,17,86,78
29/7/2024,8:34:43,15.9,26.9,269,9,17,86,79
29/7/2024,9:04:43,16.8,26.8,269,9,17,86,79
29/7/2024,9:34:43,16.1,26.8,269,9,17,86,79
29/7/2024,10:04:43,15.6,26.8,269,9,17,86,79
29/7/2024,10:34:43,17.4,26.9,269,9,17,86,79
29/7/2024,11:04:43,16.2,27,269,9,17,86,79
29/7/2024,11:34:43,16.1,27,269,9,17,86,79
29/7/2024,12:04:43,16.3,27.1,269,9,17,86,79
29/7/2024,12:34:43,16.5,27.4,269,9,17,86,79
29/7/2024,13:04:43,15.9,27.5,269,9,17,86,79
29/7/2024,13:34:43,15.5,27.7,269,9,17,86,79
29/7/2024,14:04:43,16.1,27.8,269,9,17,86,79
29/7/2024,14:34:43,16.7,27.9,269,9,17,86,79
29/7/2024,15:04:43,16.1,28,269,9,17,86,79
29/7/2024,15:34:43,14.6,28.1,269,9,17,86,79
29/7/2024,16:04:43,15.4,28.1,269,9,17,86,79
29/7/2024,16:34:43,15.2,28.1,269,9,17,86,79
2/8/2024,17:18:56,11.4,28.3,267,9,17,86,78
2/8/2024,17:48:56,12,28.2,267,9,17,86,78
2/8/2024,18:18:56,11.4,28.1,267,9,17,86,78
2/8/2024,18:48:56,11.4,28.1,267,9,17,86,78
2/8/2024,19:18:56,12.6,28.1,269,7.9,17,86,79
2/8/2024,19:48:56,12.1,28.1,269,7.6,17,86,79
2/8/2024,20:18:56,11.4,28,269,7.4,17,86,79
2/8/2024,20:48:56,13.1,28,269,7.2,17,86,79
2/8/2024,21:18:56,11.4,27.9,269,7.1,17,86,79
2/8/2024,21:48:56,11.8,27.8,269,7.1,17,86,79
2/8/2024,22:18:56,12.3,27.8,269,7,17,86,79
2/8/2024,22:48:56,13,27.7,269,7,17,86,79
2/8/2024,23:18:56,12.8,27.6,269,7,17,86,79
2/8/2024,23:48:56,14,27.6,269,7,17,86,79
3/8/2024,0:18:56,12.5,27.6,269,6.9,17,86,79
3/8/2024,0:48:56,13.8,27.5,269,7,17,86,79
3/8/2024,1:18:56,12.4,27.5,269,7,17,86,79
3/8/2024,1:48:56,11.6,27.4,269,7,17,86,79
3/8/2024,2:18:56,12.4,27.4,269,7,17,86,79
3/8/2024,2:48:56,12.8,27.4,269,7,17,86,79
3/8/2024,3:18:56,11.4,27.3,269,7.1,17,86,79
3/8/2024,3:48:56,12.2,27.3,269,7.1,17,86,79
3/8/2024,4:18:56,11.8,27.2,269,7.1,17,86,79
3/8/2024,4:48:56,11.8,27.2,269,7.1,17,86,79
3/8/2024,5:18:56,12.5,27.1,269,7.2,17,86,79
3/8/2024,5:48:56,13.4,27,269,7.2,17,86,79
3/8/2024,6:18:56,12,26.9,269,7.2,17,86,79
3/8/2024,6:48:56,11.8,27,269,7.3,17,86,79
3/8/2024,7:18:56,12,27,269,7.4,17,86,79
3/8/2024,7:48:56,11.6,27,269,7.5,17,86,79
3/8/2024,8:18:56,13.8,27,269,7.5,17,86,79
3/8/2024,8:48:56,11.6,27.1,269,7.6,17,86,79
3/8/2024,9:18:56,13.2,27.2,269,7.7,17,86,79
3/8/2024,9:48:56,12,27.2,269,7.8,17,86,79
3/8/2024,10:18:56,11.8,27.3,269,7.8,17,86,79
3/8/2024,10:48:56,13.4,27.4,269,8,17,86,79
3/8/2024,11:18:56,11.4,27.5,269,8,17,86,79
3/8/2024,11:48:56,11.4,27.6,269,8,17,86,79
3/8/2024,12:18:56,11.9,27.6,269,8.1,17,86,79
3/8/2024,12:48:56,12.6,27.7,269,8.1,17,86,79
3/8/2024,13:18:56,13.1,27.7,269,8.1,17,86,79
3/8/2024,13:48:56,11.8,27.9,269,8.2,17,86,79
3/8/2024,14:18:56,11.7,27.8,269,8.3,17,86,79
3/8/2024,14:48:56,12.9,27.6,269,8.3,17,86,79
3/8/2024,15:18:56,16.2,27.4,276,8.2,19,90,82
3/8/2024,15:48:56,17.5,27.5,276,8.2,19,90,82
3/8/2024,16:18:56,16.7,27.5,276,8.2,19,90,82
3/8/2024,16:48:56,17.6,27.5,276,8.3,19,90,82
3/8/2024,17:18:56,17.5,27.5,276,8.3,19,90,82
3/8/2024,17:48:56,17.7,27.5,276,8.2,19,90,82
3/8/2024,18:18:56,18.2,27.4,276,8.2,19,90,82
3/8/2024,18:48:56,17.8,27.4,276,8.3,19,90,82
3/8/2024,19:18:56,17.4,27.4,276,8.3,19,90,82
3/8/2024,19:48:56,18,27.4,276,8.3,19,90,82
3/8/2024,20:18:56,19,27.4,276,8.3,19,90,82
3/8/2024,20:48:56,17.8,27.4,276,8.3,19,90,82
3/8/2024,21:18:56,17.8,27.3,276,8.3,19,90,82
3/8/2024,21:48:56,18.3,27.3,276,8.3,19,90,82
3/8/2024,22:18:56,16.7,27.3,276,8.3,19,90,82
3/8/2024,22:48:56,17.4,27.3,276,8.4,19,90,82
3/8/2024,23:18:56,18,27.3,276,8.4,19,90,82
3/8/2024,23:48:56,17.7,27.2,276,8.3,19,90,82
4/8/2024,0:18:56,18.5,27.2,276,8.4,19,90,82
4/8/2024,0:48:56,18.4,27.2,276,8.4,19,90,82
4/8/2024,1:18:56,18.2,27.1,276,8.4,19,90,82
4/8/2024,1:48:56,17.6,27.1,276,8.4,19,90,82
4/8/2024,2:18:56,16.7,27.1,276,8.4,19,90,82
4/8/2024,2:48:56,17,27,275,8.5,18,89,82
4/8/2024,3:18:56,17.8,26.9,276,8.4,19,90,82
4/8/2024,3:48:56,18.1,26.9,275,8.4,18,89,82
4/8/2024,4:18:56,18,26.9,275,8.5,18,89,82
4/8/2024,4:48:57,17.8,26.9,275,8.4,18,89,82
4/8/2024,5:18:57,19.2,26.9,275,8.4,18,89,82
4/8/2024,5:48:57,18.8,26.9,275,8.5,18,89,82
4/8/2024,6:18:57,17.4,26.9,275,8.5,18,89,82
4/8/2024,6:48:57,16.7,26.9,275,8.5,18,89,82
4/8/2024,7:18:57,18.1,26.9,275,8.5,18,89,82
4/8/2024,7:48:57,16.9,26.8,275,8.5,18,89,82
4/8/2024,8:18:57,18.8,26.8,275,8.5,18,89,82
4/8/2024,8:48:57,17.6,26.9,275,8.5,18,89,82
4/8/2024,9:18:57,26.7,26.7,287,8.3,21,95,88
4/8/2024,9:48:57,25.8,26.7,287,8,21,95,88
4/8/2024,10:18:57,25.3,26.6,287,8,21,95,88
4/8/2024,10:48:57,26,26.7,286,7.9,21,95,87
4/8/2024,11:18:57,25.1,26.7,286,7.9,21,95,87
4/8/2024,11:48:57,28.7,26.6,289,7.9,21,96,89
4/8/2024,12:18:57,28.2,26.2,287,7.8,21,95,88
4/8/2024,12:48:57,26.9,26.3,285,7.7,21,94,87
4/8/2024,13:18:57,26.4,26.4,285,7.7,21,94,87
4/8/2024,13:48:57,25.9,26.5,285,7.6,21,94,87
4/8/2024,14:18:57,26.4,26.6,285,7.6,21,94,87
4/8/2024,14:48:57,25.2,26.6,285,7.7,21,94,87
4/8/2024,15:18:57,25.3,26.7,285,7.8,21,94,87
4/8/2024,15:48:57,27.9,26.8,285,7.7,21,94,87
4/8/2024,16:18:57,25.3,26.8,285,7.8,21,94,87
4/8/2024,16:48:57,25.8,26.7,284,7.7,20,94,86
4/8/2024,17:18:57,26.1,26.7,284,7.7,20,94,86
4/8/2024,17:48:57,26.2,26.7,284,7.8,20,94,86
4/8/2024,18:18:57,24.4,26.7,284,7.8,20,94,86
